weight,trad,income,pid7,vote_2024,race,educ
1.371727812619153,Black Protestant,3,1,1,2,2
1.066977149838606,Something Else,10,1,1,4,5
0.4902427862311363,White Catholic,9,7,2,1,3
0.00316775720836449,Agnostic,2,5,2,1,2
0.0090792118412324,Nonwhite Catholic,2,3,NA,6,3
1.658884549132506,Something Else,11,2,1,1,6
0.51483087760194,White Evangelical,6,7,2,1,3
0.3584449375632303,Jewish,3,7,2,1,2
0.4288511208033982,White Catholic,10,7,2,1,6
0.7469685052643934,White Mainline,11,1,1,1,5
0.6051001362076099,White Mainline,6,3,1,1,6
0.6793956507174876,Nothing in Particular,8,2,1,1,4
0.002449033868728505,White Mainline,11,4,9,1,5
0.3263775008276535,Jewish,10,1,1,1,5
0.3747345632214515,Nonwhite Catholic,5,1,1,3,5
0.4677362040994739,Something Else,12,2,1,3,6
0.3164934249291092,Nonwhite Catholic,11,4,6,3,6
0.7711673211784988,Agnostic,11,3,1,2,3
0.9357446700285451,Other Nonwhite Protestant,4,3,1,6,5
2.037825894749399,Agnostic,11,2,1,4,5
5.989752403442425,Nonwhite Evangelical,3,7,2,3,2
0.2552646833113609,Nothing in Particular,2,4,1,2,2
0.1801470547400094,Something Else,4,3,1,1,3
0.1681977836381313,Nonwhite Catholic,4,5,2,5,6
0.1881032630022912,Nonwhite Catholic,6,1,1,2,2
1.035582659992647,White Catholic,3,6,2,1,2
1.666500237564101,Nothing in Particular,14,6,2,1,6
4.593892245995035,Nonwhite Catholic,7,4,2,3,2
0.1347102039625653,Nothing in Particular,1,4,1,1,6
0.02907264393191484,White Catholic,8,3,1,1,5
0.2086288253993713,White Catholic,11,5,2,1,6
0.02160747509789068,Nothing in Particular,2,7,NA,1,1
0.08692901519240805,White Evangelical,11,5,6,1,6
1.302924973001732,White Mainline,3,7,2,1,2
0.408438318940979,Nothing in Particular,4,1,1,1,4
1.179135777144198,Atheist,12,1,1,1,6
0.3645522586680871,Something Else,10,6,2,1,2
0.9425087119533496,Nonwhite Catholic,11,2,1,3,6
0.2022169461617418,White Catholic,3,4,2,1,2
2.667424924412051,White Evangelical,9,6,2,1,2
0.4752786345188129,White Catholic,5,1,1,1,4
0.01005659725648418,Nothing in Particular,10,5,2,6,4
0.283643673151573,Jewish,10,5,2,1,5
2.109534328699299e-4,Nothing in Particular,1,2,NA,1,4
0.4406019010688239,Nothing in Particular,12,1,1,1,5
2.155866078560051,Nothing in Particular,6,1,1,1,3
0.615462193750968,Atheist,5,1,1,1,5
0.9547697016561458,White Evangelical,3,4,NA,1,2
0.2392393829363709,Nonwhite Catholic,10,6,2,7,5
0.02130937667700765,White Evangelical,5,7,2,1,2
0.2589744852814076,Agnostic,3,3,1,1,5
0.001002130864665241,Agnostic,5,1,1,1,4
0.001489975229991745,White Evangelical,4,4,NA,1,2
4.203841451398608,Nothing in Particular,7,4,NA,4,2
0.01745174807063695,Nonwhite Mainline,3,4,9,4,3
0.4051577624369024,White Evangelical,3,7,2,1,3
1.26269392233873,Nothing in Particular,4,3,1,1,2
0.1441375694085138,Something Else,3,8,8,7,5
0.8161799326290085,White Evangelical,3,1,1,1,4
0.2113625680991709,Something Else,3,1,1,2,4
1.000338909886592,White Evangelical,7,7,2,1,2
0.6337395176083712,Nothing in Particular,1,4,NA,3,2
1.024276386590335,White Catholic,3,4,2,1,5
2.915276946715967,Other Nonwhite Protestant,8,4,1,3,3
0.5130376601117199,Nothing in Particular,10,7,2,1,2
2.537290800084681,Jewish,6,1,1,2,2
0.2988233383047859,Nothing in Particular,6,5,6,1,3
1.528979922995153,White Evangelical,9,5,2,1,2
0.2816286074861987,Black Protestant,9,1,1,1,4
0.487485667279288,Mormon/LDS,8,6,2,1,4
0.8660720949880162,Nothing in Particular,7,1,1,1,6
0.02260951284242428,Mormon/LDS,1,2,NA,2,2
0.005113144206407523,Black Protestant,8,1,1,2,5
0.2020452595892092,White Catholic,2,1,1,1,4
0.3271541329358897,Nonwhite Evangelical,8,7,2,6,3
1.155270760611159,Atheist,11,1,1,1,6
0.6194482818609178,Nothing in Particular,3,6,2,1,3
0.0248985128949268,Other White Protestant,6,4,6,1,5
1.063358495274556,White Catholic,14,1,1,1,6
0.3516378273321757,Nonwhite Catholic,13,1,1,3,6
0.4884533059205633,Nonwhite Mainline,4,7,2,5,3
0.08358850834074494,White Evangelical,5,1,1,1,2
2.353702384906224,Nothing in Particular,1,8,NA,1,3
0.4460420527628182,Something Else,10,4,1,1,3
0.7622544171839787,White Mainline,4,6,2,1,5
0.2916947904350707,Agnostic,9,4,1,1,6
0.5417156140674402,White Catholic,10,1,1,1,5
0.8872087614667993,Agnostic,9,1,1,3,6
0.1910715177563634,Nothing in Particular,8,1,1,1,3
0.2801017608385868,Nothing in Particular,9,2,1,1,5
0.1677009035751794,Something Else,7,2,1,2,6
0.2940380369477169,Black Protestant,9,1,1,2,5
0.04689846497834208,White Evangelical,11,7,2,1,5
0.6947866155027657,White Catholic,5,1,1,1,5
0.4169226019931244,Agnostic,9,1,1,1,3
0.145205932182591,Something Else,1,3,NA,1,3
0.4181846002734808,White Catholic,3,2,2,1,2
0.4836941379029709,Nothing in Particular,3,6,2,1,2
3.034890786562786,Nothing in Particular,4,4,NA,3,2
0.7143042483243547,White Mainline,7,6,9,1,1
1.134956038254614,Other White Protestant,8,7,2,1,3
4.912013631843607e-4,Atheist,14,6,NA,1,3
3.459432190055804,Nonwhite Mainline,4,2,1,3,6
0.1697905226357482,Atheist,4,2,1,1,3
0.5176769298821182,Nothing in Particular,8,1,1,3,6
13.896101641424666,Atheist,9,1,1,3,1
0.7854046169039024,White Catholic,9,1,1,1,2
1.507782492079094,Something Else,6,7,2,1,5
1.067290664623232,White Catholic,11,7,2,1,5
0.5093240924984048,Nothing in Particular,10,1,1,6,4
0.3131100670541901,White Evangelical,4,1,1,1,3
1.610641010725342,Nothing in Particular,6,1,1,1,5
1.059327452977073,Jewish,12,1,1,1,5
0.01363651078696381,Nothing in Particular,3,1,2,2,2
0.1438993672343351,White Catholic,11,3,1,1,6
0.425733411448066,Black Protestant,11,1,1,2,5
1.116706973795293,Something Else,8,1,1,1,5
4.465477552719285,Nonwhite Catholic,2,1,NA,3,2
1.783943071200669,Hindu,10,7,2,4,6
0.03818401144860374,Nothing in Particular,10,1,1,3,6
0.2943075272656245,Nothing in Particular,6,6,2,1,4
0.8863324046525797,Something Else,7,3,1,1,5
0.7477339029481928,White Evangelical,8,7,2,1,3
0.490735690833274,White Evangelical,10,6,2,1,2
1.340632450942037e-4,Nothing in Particular,11,3,1,1,2
1.181827914634524,Agnostic,9,1,1,4,5
0.2806385938241961,White Catholic,12,3,1,1,5
13.411239450712527,Nothing in Particular,6,1,1,2,2
0.01745798145064789,White Evangelical,10,6,NA,1,2
12.799669257396209,Nonwhite Catholic,1,2,NA,2,2
0.1138472821178873,White Catholic,7,6,2,1,2
0.552055166222773,White Catholic,6,1,1,1,2
0.4801223416001952,Nothing in Particular,12,4,NA,1,2
0.8567470435797991,Agnostic,3,1,1,1,6
0.6502343292257926,Something Else,2,1,1,2,2
0.4752786345188129,Nothing in Particular,3,1,1,1,4
1.306792852739775,Nothing in Particular,16,1,1,1,5
0.1258397697213648,White Mainline,3,1,1,1,3
0.6181796555196829,Atheist,11,3,NA,3,6
0.02091321062287592,Nonwhite Evangelical,7,1,1,6,5
1.123166832912134,Jewish,8,1,1,1,5
6.394216751604819,Nonwhite Evangelical,9,6,1,4,5
0.6128192112683198,Nothing in Particular,10,3,1,1,4
3.501216492960614,Nothing in Particular,6,6,2,1,1
1.58415008515203,Black Protestant,12,2,1,2,6
0.1181879601202512,Nonwhite Mainline,11,4,6,7,5
1.385827869431478,Something Else,4,2,1,2,2
0.4825810211913198,Something Else,9,7,1,1,3
1.840591354657963,Nonwhite Catholic,8,7,2,3,6
0.1324498076308568,Nothing in Particular,9,1,1,3,5
0.4262297572335104,White Catholic,5,7,2,1,2
5.437294667235902,Nonwhite Catholic,6,1,1,2,2
0.9603649342674526,Nothing in Particular,11,5,2,1,4
13.896101641424666,Nonwhite Mainline,4,1,1,6,2
0.5071793653193023,Agnostic,3,3,1,1,2
0.3762391520203832,Atheist,11,3,1,1,4
2.239666857839637,Nothing in Particular,3,8,NA,2,1
1.043023584205773,Something Else,8,1,1,1,5
13.896101641424666,Something Else,1,3,1,2,3
0.2083391266165669,Nothing in Particular,7,1,1,1,6
0.2454138708661646,Agnostic,3,3,1,1,2
0.8407334911082062,Nonwhite Catholic,3,5,2,3,2
0.02307380686400211,White Catholic,11,6,9,1,6
3.641261446718098e-4,Black Protestant,1,4,NA,2,3
0.2204689101320224,Atheist,4,1,1,1,5
2.417565849154597,Buddhist,5,2,1,4,5
0.9599591434400994,White Mainline,9,4,2,1,5
1.723120560006894,Nonwhite Catholic,1,3,NA,2,6
1.982927913168997e-4,Something Else,3,1,NA,2,2
0.3124341823407271,White Catholic,8,2,1,1,3
1.075276039896207,Nothing in Particular,6,1,1,2,2
1.138490807703017,Nothing in Particular,5,4,1,2,3
0.1311210603043851,Jewish,5,5,NA,1,3
3.974327463285478,Nonwhite Evangelical,8,5,2,7,6
0.2611219100123291,Nonwhite Mainline,6,1,1,6,4
1.075402241512205,Agnostic,13,1,1,4,6
1.142087114635899,Nothing in Particular,10,1,1,1,3
2.010212324915448,White Catholic,12,6,2,1,6
0.004642243832509526,Something Else,7,1,1,1,3
1.148827079600722,Mormon/LDS,10,7,2,1,5
0.5593017407138506,White Catholic,9,4,2,1,5
0.3564513931113215,Something Else,3,4,2,3,2
0.4075093893316525,Nothing in Particular,10,1,1,2,5
0.5302176975393513,Black Protestant,4,1,1,2,3
0.7370465143237183,White Evangelical,3,7,2,1,4
0.8368086478132188,Nothing in Particular,6,7,2,1,5
0.5274775808530516,White Mainline,6,1,1,1,3
1.175834643219037,Nothing in Particular,8,4,NA,1,2
1.27270713590449,Black Protestant,1,8,NA,2,2
13.440766200221459,Atheist,9,1,1,1,2
1.065360194521952,Nonwhite Catholic,9,2,1,3,2
0.9212632328137995,Nothing in Particular,10,1,1,1,6
7.480954343732777,White Catholic,12,7,NA,1,1
5.21457156928372,Nothing in Particular,1,2,NA,2,3
0.7285490644096183,White Catholic,8,6,2,1,2
0.6930236111426173,Nothing in Particular,8,1,1,1,6
1.042737085699397,Nothing in Particular,8,4,2,6,3
4.50674096227632,Nothing in Particular,4,1,1,1,2
0.6352300059096324,Nothing in Particular,11,7,2,1,4
1.272105521168038e-4,White Catholic,4,4,2,1,5
0.4237929963890454,Nonwhite Evangelical,4,1,1,3,3
0.2062644687770006,White Evangelical,4,7,2,1,3
13.745875487106774,Orthodox Christian,1,7,2,3,2
1.08693172246972,Nothing in Particular,4,3,1,1,6
0.1801128548382916,Nothing in Particular,11,4,1,1,3
0.07903822749813053,Something Else,6,2,1,1,3
1.29462611376575,White Evangelical,6,7,2,1,4
0.5274775808530516,Atheist,5,6,1,1,4
0.5714944981891626,White Evangelical,9,1,1,1,5
0.002308979850530898,Nothing in Particular,3,5,2,1,3
0.01513445335402567,Black Protestant,6,2,1,2,2
4.941518605914129,Nothing in Particular,7,2,NA,2,1
0.009381071818500373,Something Else,6,4,1,1,4
0.002931677731145384,White Catholic,6,3,NA,1,3
0.01501516094093844,Something Else,8,6,9,1,5
1.020477124851026,Other White Protestant,3,5,2,1,4
0.4412857605015151,White Catholic,13,3,1,1,3
0.2513283584264191,Nonwhite Catholic,6,5,1,3,5
0.9603649342674526,White Catholic,9,5,2,1,3
0.2885096904261217,White Catholic,8,1,1,1,3
0.5452605146893663,White Catholic,6,7,2,1,5
0.3985536080007469,Agnostic,7,7,2,1,2
1.299700750109451,White Evangelical,7,7,2,1,5
0.1370823773012931,Agnostic,5,1,1,1,6
2.837493959376292,Something Else,3,7,NA,1,4
1.100234904809838,Other White Protestant,9,4,6,1,5
0.9373346035946771,Nonwhite Catholic,12,1,1,6,6
0.4439615606696335,Jewish,4,1,1,1,3
0.503628637340798,White Mainline,5,5,NA,1,3
0.2526340193153189,Nothing in Particular,6,1,1,1,3
0.8280582355647949,Something Else,9,4,1,3,4
1.107005269071838,White Evangelical,7,6,2,1,2
0.8647303195657546,Atheist,5,3,1,1,3
0.338089526835601,Nonwhite Catholic,10,5,3,6,3
0.8707919942160611,Nothing in Particular,5,1,1,1,5
1.805322949138405,Nonwhite Evangelical,4,2,1,6,5
2.138680289338186,Other White Protestant,3,3,1,1,6
0.004642243832509526,White Mainline,2,1,1,1,3
0.3274945953319423,Other White Protestant,7,1,1,1,4
0.4685924729639062,Nothing in Particular,2,5,2,1,3
0.3789278076553146,Nothing in Particular,7,1,1,2,5
3.880023253155461,Nonwhite Catholic,6,8,1,3,4
2.295893479363546,Agnostic,8,4,1,1,3
0.00201324170208339,White Evangelical,9,7,2,1,2
1.123439567294553e-4,Nothing in Particular,9,1,NA,3,5
0.7452862420748704,White Catholic,12,5,2,1,3
0.1940713962214962,Atheist,9,3,8,3,5
0.1471029531178087,Atheist,9,4,3,1,5
1.060766038281014,Agnostic,6,7,2,1,4
0.7371583057324593,White Catholic,11,7,2,1,6
0.4051776316001892,Agnostic,4,1,1,1,3
0.3079657140710884,Nothing in Particular,2,1,1,1,5
0.9865666518996257,Agnostic,12,1,1,1,6
1.392564656010158e-4,Black Protestant,1,1,NA,2,2
0.02784824390845324,Agnostic,5,1,1,5,5
6.595769484340158,Black Protestant,8,4,NA,2,2
0.005363720076709867,Nothing in Particular,5,1,NA,2,3
0.8092522307498996,Atheist,2,4,1,1,4
0.002673658466723744,Nothing in Particular,12,3,NA,4,2
0.2458686124082106,Atheist,1,3,1,1,3
0.4928927512175825,Atheist,11,3,1,1,5
1.538555860363143e-4,Nothing in Particular,1,1,NA,2,2
0.5787864140054456,White Evangelical,10,3,1,1,5
0.8403127986155476,Other White Protestant,7,7,2,1,5
0.5100960842551455,White Catholic,12,7,2,1,4
0.5086080531733229,Atheist,5,3,1,1,3
3.912426834921117,Nonwhite Catholic,3,4,NA,3,2
0.03580147694399945,Something Else,8,4,4,2,6
0.6415789934380465,White Evangelical,2,4,2,1,2
2.644070102877193,Nothing in Particular,4,4,1,1,3
0.4422378389084889,Atheist,13,4,1,1,6
0.2245072742872384,White Mainline,2,2,1,1,2
0.7342521217952666,Atheist,10,1,1,1,3
1.192522571320885,Other White Protestant,10,6,2,1,3
0.4106441294324896,White Mainline,3,1,1,1,3
0.8013233263447909,White Catholic,13,1,1,1,6
0.3375540989874858,Agnostic,6,1,1,1,5
0.6830396834698231,White Catholic,8,7,1,1,6
0.02184926908362839,Muslim,1,1,1,2,2
0.7677924983360026,Something Else,2,1,1,2,3
0.730264875424588,White Catholic,3,7,2,1,3
0.9470301905379839,Other White Protestant,7,5,2,1,4
0.4343538560043316,Nothing in Particular,4,3,1,1,3
0.002246263984117541,Jewish,10,1,1,1,3
0.2756645575968053,White Evangelical,9,7,2,1,6
0.8337882092650135,Jewish,9,1,1,1,5
1.15899826040639,White Mainline,9,5,2,1,5
0.5317880647949025,Black Protestant,2,1,1,2,2
0.9427647004119114,Agnostic,7,4,NA,1,4
0.8293783668925673,Nothing in Particular,9,6,2,1,4
0.4920519462051436,Other Nonwhite Protestant,3,1,1,6,5
1.268805494168512e-4,Nothing in Particular,8,8,NA,1,2
0.7452862420748704,Nothing in Particular,8,7,2,1,3
0.263939867457772,Jewish,3,2,1,1,4
0.003961077017373916,Something Else,8,1,NA,1,2
0.8927029475244456,White Mainline,11,7,2,1,5
5.108890255570784,Nonwhite Catholic,4,2,NA,3,2
11.01620305357265,Other Nonwhite Protestant,6,7,2,3,1
2.09904125813708,Nonwhite Catholic,12,4,3,6,5
0.8848772004674809,Nonwhite Evangelical,11,6,NA,3,2
1.978620674210199,Nothing in Particular,6,5,2,1,6
6.012553882900924,Nothing in Particular,7,7,2,3,2
0.03553810338866361,Atheist,4,6,2,1,2
0.2325688052950186,Atheist,10,6,2,1,4
0.8631814167497608,Nothing in Particular,13,1,1,1,6
0.3581031542450339,Nothing in Particular,7,6,2,1,2
0.800491859757359,Nonwhite Evangelical,6,1,1,4,6
0.9299686772746438,Nonwhite Mainline,11,2,1,4,5
0.8216528705733617,White Mainline,5,3,1,1,5
0.002168102660580812,White Evangelical,11,7,2,1,4
0.2081018178150023,Agnostic,3,3,1,1,2
1.102315196084421,Nothing in Particular,3,7,2,1,2
0.227008595598735,Nothing in Particular,12,3,1,1,6
0.2231806774738054,White Evangelical,4,7,2,1,2
0.4412193228774206,Nothing in Particular,9,2,1,1,6
2.196737422016724,Nonwhite Catholic,10,7,2,7,5
0.8716588112668703,White Catholic,6,5,2,1,6
0.0114319610160627,Nothing in Particular,5,7,NA,1,3
0.529528709468236,Nothing in Particular,3,1,1,1,6
4.411018908788977,Nonwhite Catholic,6,2,1,3,5
0.638824394957273,Something Else,10,4,2,7,6
0.03768024586850494,Atheist,3,1,1,1,3
0.2293353074635301,Buddhist,8,1,1,1,5
2.54097816236981,Nothing in Particular,11,1,1,4,2
1.999096061490953,Mormon/LDS,12,5,2,1,3
0.868045905327336,Atheist,2,3,1,1,3
0.6773815350660871,White Catholic,12,6,2,1,4
0.8190059709518419,White Catholic,6,5,1,1,4
1.246546016222568,White Evangelical,9,7,2,1,5
0.7475325823139214,Nothing in Particular,11,3,1,1,6
0.60200355216509,Black Protestant,9,4,2,2,5
0.3531294866450464,Agnostic,2,6,2,3,2
4.684099809187236,Nonwhite Evangelical,4,1,1,3,2
1.947567168268028,Black Protestant,10,6,2,2,6
0.3352559740849526,White Catholic,8,1,1,1,6
2.675947328918317,Agnostic,4,3,1,1,2
1.398746637832087,White Evangelical,9,6,2,1,3
0.0599094575256167,Other White Protestant,2,1,1,1,3
1.338628668164813,Nonwhite Evangelical,5,8,2,7,4
5.426660372847585,Mormon/LDS,6,7,2,4,5
1.040150547284562,Something Else,6,2,1,2,6
0.0108221558987184,Other White Protestant,2,7,2,1,3
0.3996345061738385,Something Else,7,1,1,2,2
0.003036586563526307,Nothing in Particular,4,4,NA,1,3
7.541737016636413,Something Else,8,4,NA,3,2
0.9599591434400994,White Evangelical,11,7,2,1,5
0.9610918264295781,Jewish,9,1,1,1,5
0.7334099943400493,Black Protestant,2,1,1,2,2
0.2051361174888813,Agnostic,9,4,1,1,3
3.394763290201201,Something Else,3,7,2,1,2
0.804551735591497,Nonwhite Catholic,2,2,1,3,5
0.4739346532974654,Atheist,9,4,6,1,5
3.229618805391133,Nothing in Particular,4,2,1,3,4
1.982741210766336,White Evangelical,2,7,2,1,1
1.375887170467301,Nothing in Particular,8,6,2,3,2
0.446530656823924,Agnostic,1,1,1,1,3
0.1596521836719546,White Mainline,9,1,1,1,6
0.1311175763648318,Other White Protestant,4,4,NA,1,2
0.7264955884762898,White Mainline,3,1,1,1,5
0.01185884099944222,Nothing in Particular,3,1,1,2,1
0.1698750531211543,Nothing in Particular,10,1,1,1,5
0.4465209312198247,Something Else,6,2,1,1,2
0.6009569566955358,Agnostic,4,1,1,1,5
0.2388235866033019,White Evangelical,11,1,1,1,4
0.4155514603393135,White Evangelical,9,7,9,1,3
0.6146065136544507,Jewish,6,1,1,1,4
0.6587162849632988,White Evangelical,9,2,1,1,2
1.308626944092251,Nothing in Particular,1,4,NA,1,3
0.5304501396505615,Nonwhite Catholic,10,5,2,6,6
0.2373478160299816,Buddhist,4,2,NA,4,3
0.01272997859952518,Atheist,6,2,1,1,2
0.1298247356197747,Nothing in Particular,5,5,NA,1,3
1.182430167825618,Muslim,10,5,1,3,5
0.9470301905379839,White Evangelical,9,7,2,1,3
1.546086286615962,Buddhist,12,3,1,4,6
0.2300251161057094,White Evangelical,15,7,8,1,6
1.067290664623232,White Catholic,12,6,2,1,5
5.650048704849141,Other Nonwhite Protestant,3,7,2,3,1
1.254413292770021,Black Protestant,7,4,1,2,2
0.6085066529192261,Other White Protestant,4,7,2,1,3
0.3227973085208029,Nothing in Particular,1,2,1,1,4
0.1809381658004391,Nothing in Particular,10,1,1,1,5
0.486370490664953,White Mainline,12,1,1,1,5
2.230989103984876,Nonwhite Catholic,2,7,2,3,1
1.961132210250232,Nonwhite Catholic,6,1,1,3,2
1.666660723601137e-4,Nothing in Particular,5,8,NA,1,2
0.8657792623107639,White Evangelical,3,1,1,1,5
0.8708766929681568,Atheist,11,2,1,2,2
0.01020757290688627,Something Else,6,1,NA,2,3
2.857643344917419,Nonwhite Evangelical,12,7,2,3,2
0.1019091430968321,Nothing in Particular,4,1,1,1,4
1.237323068198587,Black Protestant,8,6,2,2,5
0.5245703468296007,Atheist,6,3,1,1,5
0.6313151175086454,White Evangelical,12,7,2,1,5
0.6009569566955358,Jewish,11,1,1,1,5
1.832706977845127,Other White Protestant,1,7,2,1,6
0.2746781794603801,Nothing in Particular,1,6,2,1,2
12.50226953948548,Something Else,3,4,NA,2,2
7.7609533162943,White Mainline,11,8,2,1,1
1.340632450942037e-4,White Mainline,2,1,1,1,2
0.3410365092138765,Atheist,9,3,1,1,5
0.3075375478333964,Nothing in Particular,5,1,1,1,4
0.7581661422194476,Other Nonwhite Protestant,3,4,NA,7,5
3.217812080261411e-4,Something Else,6,1,1,2,5
0.0692742557233581,White Evangelical,4,5,2,1,4
0.01677988616786352,Nothing in Particular,2,2,NA,3,3
1.210105333502303e-4,White Mainline,6,5,1,1,5
1.901355920422884,White Evangelical,6,7,2,1,5
0.4007817073852141,Nothing in Particular,7,2,NA,6,4
0.4296549958836,Something Else,7,6,2,2,6
0.07336160386309841,Nothing in Particular,9,4,9,1,5
7.807898120109742,Other Nonwhite Protestant,10,1,NA,3,2
3.236388755028542,Nonwhite Catholic,4,6,2,3,5
2.19197328736029,Atheist,8,1,1,3,2
0.01099979764518905,Nonwhite Catholic,7,7,NA,3,3
1.257897280096167,Nonwhite Catholic,8,1,1,3,5
0.7191626958705206,Nothing in Particular,1,1,1,1,3
7.527358175035496,Nonwhite Catholic,3,8,NA,3,3
5.636592674457419,Black Protestant,7,1,1,2,5
0.7832064949737495,Something Else,3,7,NA,1,2
6.001421220084911,Something Else,6,2,1,3,1
0.1593550819586832,Something Else,1,6,2,1,3
7.650915651732291,Something Else,4,4,2,2,5
0.00477683071350037,Other White Protestant,1,1,NA,1,3
0.8923615172981283,Nothing in Particular,5,3,1,1,2
0.3228413588360771,Nothing in Particular,7,2,1,3,5
13.295462526612306,White Evangelical,8,7,2,1,2
5.096929075122222,Nonwhite Evangelical,8,7,2,3,2
0.8729113640228826,Nothing in Particular,3,3,1,2,2
0.3366216126273036,White Evangelical,4,6,2,1,2
0.3868016009438232,Something Else,4,1,1,1,5
0.005551907387840224,White Evangelical,4,2,NA,1,2
0.7229331610725795,Something Else,3,4,2,1,3
1.482330331519303,Buddhist,9,1,1,4,5
0.5470770911774386,White Catholic,3,6,2,1,5
0.6770889810304479,Agnostic,7,1,1,1,5
0.525365443596805,Nothing in Particular,3,3,1,2,3
13.657927188539343,Nothing in Particular,13,1,1,4,1
0.4359514175244912,Atheist,13,3,1,1,6
0.8559743812050918,White Catholic,3,8,NA,1,2
0.7877213615719868,Something Else,9,5,2,1,3
1.422444452513523,Other Nonwhite Protestant,12,4,2,4,6
0.4969029262499304,Nothing in Particular,3,1,1,2,2
0.1677009035751794,Black Protestant,3,1,1,2,6
0.6849683319679538,Something Else,3,4,NA,2,5
0.9875526703820409,Nothing in Particular,13,7,2,1,5
1.290090249311239,Black Protestant,4,4,1,2,2
6.993325357890678,Nonwhite Catholic,3,5,2,5,2
1.029741826625169,Other White Protestant,10,7,2,1,6
2.704827785520658e-4,Nothing in Particular,1,2,NA,1,2
0.9623779830960476,White Evangelical,6,7,2,1,2
0.003518315944614497,Agnostic,4,5,2,1,1
0.7928252472104385,White Mainline,1,4,2,1,2
0.1779939634122625,Something Else,2,4,1,5,4
0.9909049143370575,White Catholic,12,4,2,1,3
0.001698722612950687,Nothing in Particular,1,6,NA,1,6
0.24689143321944,Nothing in Particular,10,4,1,1,5
0.1616831455569898,Something Else,2,1,8,6,5
0.4716136449030732,White Mainline,8,3,1,1,6
0.1744471229845097,Nonwhite Evangelical,12,2,2,6,5
0.109935932316925,White Catholic,6,1,1,1,2
0.5825365645329124,White Catholic,6,7,2,1,2
0.2508823774823747,Nonwhite Evangelical,6,8,3,6,4
0.6964386727183034,White Catholic,12,2,1,1,3
0.004992215791661003,Nothing in Particular,9,1,1,2,2
0.2429338937292236,Nothing in Particular,3,1,1,1,2
0.3966157765706215,Other White Protestant,5,7,2,1,5
0.1986185279456095,Nothing in Particular,3,5,2,1,2
0.427750439420705,White Catholic,3,1,1,1,6
0.5858330604732024,Other White Protestant,9,5,2,1,4
1.460065664682572,Mormon/LDS,5,7,2,1,2
1.308522419503698,Agnostic,3,2,1,1,2
0.3146886107921185,Something Else,2,2,NA,2,2
0.9554141639245072,White Mainline,9,6,2,1,4
1.362910420869759,Nonwhite Catholic,3,5,2,3,2
5.251666964960263e-4,White Catholic,12,4,1,1,5
0.2897492987207818,Atheist,2,1,1,1,3
0.5048515052333967,Nonwhite Catholic,9,3,1,3,5
0.5417156140674402,Atheist,9,1,1,1,5
11.07269561350226,Nothing in Particular,4,7,2,2,3
1.225933139432614,Atheist,9,1,1,6,6
0.7096754239751812,White Catholic,8,6,2,1,3
2.691552061796213,Black Protestant,2,2,1,2,2
0.04620132003947478,White Mainline,10,6,2,1,5
1.299482641272326,Jewish,13,1,1,1,5
0.8027355815612967,Agnostic,4,1,1,1,4
0.7856091206322093,White Mainline,5,5,2,1,2
0.2962985854455127,White Catholic,3,1,1,1,5
1.155361992508065e-4,Nonwhite Evangelical,8,1,1,3,5
0.1735536701206151,Nothing in Particular,8,1,1,1,6
0.08675198158780505,Atheist,7,2,1,6,2
0.1004865565327258,Something Else,2,7,2,1,2
0.7203411521096916,Agnostic,8,5,2,1,3
0.4821316545177825,Black Protestant,9,7,2,2,5
1.418857275235232,Nothing in Particular,8,2,1,1,6
4.49868447502474e-4,Nothing in Particular,5,7,2,1,2
0.01023049750565354,Nothing in Particular,3,8,NA,3,3
0.424631327741367,Nothing in Particular,2,4,2,2,2
4.608278036510867,Black Protestant,6,4,NA,2,2
2.290444342029222,White Catholic,8,7,2,1,6
0.8175506666251148,Black Protestant,11,2,1,2,5
10.336595080958668,Nonwhite Catholic,6,3,1,3,2
0.4271558741263971,White Catholic,13,3,1,1,4
0.06514485830151641,Something Else,9,4,2,5,5
0.4669261320397492,White Catholic,4,7,2,1,2
0.9989951669329312,Other White Protestant,12,1,2,1,6
1.865393107300513,Nonwhite Evangelical,12,6,1,4,6
0.3497611166772127,Nothing in Particular,9,1,1,1,4
0.2086202339296604,Atheist,2,1,1,1,3
0.5358290242375162,Something Else,8,1,1,1,5
0.6030962592666378,Something Else,5,7,2,1,2
0.5469107578864344,White Mainline,9,3,1,1,5
0.1090761670944013,Other Nonwhite Protestant,2,7,2,5,4
1.340632450942037e-4,White Catholic,3,2,1,1,2
1.090011035780422,Something Else,2,1,1,2,2
0.2302089857890529,White Catholic,8,7,2,1,2
13.745875487106774,Nothing in Particular,7,4,2,3,2
0.2909155291792242,Jewish,8,1,1,1,2
0.6744269513253949,Something Else,4,2,1,2,2
0.9405418935714023,Nonwhite Catholic,12,1,1,3,5
0.006699610071597063,White Mainline,5,5,3,1,3
0.01017208641248088,White Catholic,4,7,2,1,2
0.7861096303303106,White Mainline,9,7,2,1,4
0.5353394716320691,White Catholic,12,5,2,1,5
0.2529823563734158,White Evangelical,10,7,2,1,2
0.9381454512947438,Nothing in Particular,12,4,2,6,5
0.4761500024222515,Nothing in Particular,5,3,1,1,6
0.01004831707132119,Something Else,4,5,NA,7,1
0.4742988284544698,Nothing in Particular,2,8,NA,1,2
0.7956626547059148,White Evangelical,11,6,2,1,3
1.428015819819985,White Evangelical,3,7,2,1,2
