year,birthyr,age,weight,trad
2024,1982,42,1.3403091288964,PCUSA
2024,1955,69,1.12183424675981,Independent Baptist
2024,1949,75,0.346261355873964,Other Nondenom
2024,1972,52,0.922153479229566,Southern Baptist
2024,1972,52,0.922153479229566,Other Nondenom
2024,1954,70,0.912220503870536,Community Church
2024,1954,70,0.912220503870536,Other Lutheran
2024,1978,46,0.548904167145174,Independent Baptist
2024,1980,44,3.19350637712164,Southern Baptist
2024,2005,19,13.7804942888017,Independent Baptist
2024,1946,78,0.508739669669141,Southern Baptist
2024,1981,43,3.14346945143553,Interdenominational
2024,1955,69,0.165950964055676,Interdenominational
2024,1946,78,1.24977629832425,Southern Baptist
2024,1962,62,1.03488723038451,Other Baptist
2024,1962,62,1.03488723038451,Nondenom Evangelical
2024,1947,77,0.820992748605569,Anglican Orthodox
2024,1983,41,2.25864851896887,Other Nondenom
2024,1985,39,1.33372103920116,Southern Baptist
2024,1985,39,1.33372103920116,Community Church
2024,1961,63,0.297946703900274,United Methodist
2024,1952,72,0.110795964906096,Interdenominational
2024,1952,72,0.110795964906096,Other Presbyterian
2024,1943,81,0.875990693113266,ABCUSA
2024,1943,81,0.875990693113266,Seventh Day Adventist
2024,1956,68,0.354013151542527,Southern Baptist
2024,1980,44,2.25864851896887,Community Church
2024,1941,83,0.0574966659207861,Church of God Cleveland TN
2024,1980,44,0.466579818655398,Other Baptist
2024,1952,72,0.25328835663523,Other Nondenom
2024,1942,82,0.64354529310321,United Methodist
2024,1942,82,0.64354529310321,Other Nondenom
2024,1942,82,0.64354529310321,PCUSA
2024,1957,67,0.50526810639757,Lutheran - Missouri Synod
2024,1938,86,0.96446081727694,Southern Baptist
2024,1948,76,1.31657843671515,Community Church
2024,1954,70,0.692489252298613,Southern Baptist
2024,1953,71,3.70883584228495,Other Baptist
2024,1953,71,3.70883584228495,United Methodist
2024,1953,71,3.70883584228495,Nondenom Charismatic
2024,1953,71,3.70883584228495,Pentecostal Church of God
2024,1953,71,3.70883584228495,TEC
2024,1956,68,3.12956431025625,Southern Baptist
2024,1981,43,0.576525859048644,Other Nondenom
2024,1969,55,0.189769553013785,ELCA
2024,1953,71,0.766653018383252,Church of God Cleveland TN
2024,1953,71,0.766653018383252,Church of Christ
2024,1953,71,0.766653018383252,Church of God
2024,1955,69,1.84852011023083,Cumberland Presbyterian
2024,1985,39,1.29167544259439,Nondenom Evangelical
2024,1962,62,0.804862148309617,United Methodist
2024,1970,54,0.0449795762991718,Other Baptist
2024,1964,60,1.99986889940376,Southern Baptist
2024,1946,78,0.514746889188966,Free Methodist
2024,1946,78,0.514746889188966,ELCA
2024,1945,79,0.569174617562185,ELCA
2024,1946,78,0.957195075531863,Southern Baptist
2024,1946,78,0.957195075531863,United Methodist
2024,1960,64,0.359057636075408,Other Baptist
2024,1946,78,0.441129917734409,Church of Christ
2024,1969,55,0.110538384327727,Gen. Assoc. of Reg. Bapt.
2024,1961,63,0.500775461330358,Pentecostal Holiness Church
2024,1951,73,0.0109882218321791,PCUSA
2024,1949,75,0.69353470301202,ABCUSA
2024,1950,74,0.157477830459989,Interdenominational
2024,1961,63,0.0650736126080655,ELCA
2024,1955,69,1.26408434222386,Nondenom Evangelical
2024,1983,41,0.081962460353092,ELCA
2024,1953,71,0.547465757267461,Other Nondenom
2024,1956,68,0.588753868816791,Southern Baptist
2024,1956,68,0.588753868816791,Nondenom Evangelical
2024,1947,77,1.43203716274367,Independent Baptist
2024,1947,77,1.43203716274367,Nondenom Evangelical
2024,1962,62,0.62917164395497,Southern Baptist
2024,1962,62,0.62917164395497,Nondenom Evangelical
2024,1954,70,0.79763701753948,Lutheran - Missouri Synod
2024,1946,78,1.70183485704804,Independent Baptist
2024,1955,69,0.230237290602927,ABCUSA
2024,1947,77,0.00815208412448006,Other Methodist
2024,1947,77,0.00815208412448006,Other Presbyterian
2024,1958,66,0.173819935612568,Assemblies of God
2024,1956,68,0.845748157060729,Southern Baptist
2024,1956,68,0.845748157060729,Other Nondenom
2024,1938,86,0.676043067913969,Other Methodist
2024,1968,56,3.55567795923512,Southern Baptist
2024,1955,69,0.539106462559468,Church of God Cleveland TN
2024,1956,68,0.328483411767579,Southern Baptist
2024,1956,68,0.328483411767579,Nondenom Evangelical
2024,1935,89,0.108499225120211,United Methodist
2024,1935,89,0.108499225120211,Interdenominational
2024,1964,60,0.974746315025645,Nondenom Evangelical
2024,1971,53,5.62558227564202,ELCA
2024,1946,78,1.81659182906092,Other Methodist
2024,1958,66,1.08682388090038,Other Nondenom
2024,1958,66,1.08682388090038,ELCA
2024,1951,73,1.09421694508847,Lutheran - Missouri Synod
2024,1984,40,2.37457756852275,Other Baptist
2024,1961,63,0.32825115509114,Southern Baptist
2024,1954,70,0.588069180050395,Community Church
2024,1943,81,0.805194038555257,ELCA
2024,1986,38,1.44339121943967,United Methodist
2024,1946,78,1.15374784518747,PCUSA
2024,1987,37,0.997105755159737,Other Nondenom
2024,1968,56,0.302542450099759,Church of Christ
2024,1975,49,0.351219883553732,Community Church
2024,1960,64,0.303517921364468,United Methodist
2024,1988,36,0.830150360810556,United Methodist
2024,1957,67,0.399562899949627,Nondenom Evangelical
2024,1966,58,1.79018695727142,Community Church
2024,1966,58,1.79018695727142,Four Square Gospel
2024,1947,77,1.88630475817545,United Methodist
2024,1992,32,0.675534338733656,Lutheran - Missouri Synod
2024,1973,51,1.02218258202017,Southern Baptist
2024,1975,49,0.517524682151349,Nondenom Charismatic
2024,1975,49,0.517524682151349,Assemblies of God
2024,1970,54,0.826479136027434,Other Nondenom
2024,1977,47,0.956716350871183,Evangelical Presbyterian
2024,1977,47,0.956716350871183,Church of Christ
2024,1947,77,0.271698221193741,ELCA
2024,1992,32,0.00768941589725302,Church of Christ
2024,1992,32,0.00768941589725302,National Assoc. of Cons. Cong.
2024,1996,28,0.536837135001868,Community Church
2024,1963,61,1.5162185004556,United Methodist
2024,1958,66,0.518012333515403,Nondenom Evangelical
2024,1958,66,0.518012333515403,Christian Church
2024,1947,77,0.661047137270203,Church of God in Christ
2024,1976,48,0.874193239259376,Nondenom Evangelical
2024,1943,81,0.118534069531879,Southern Baptist
2024,1994,30,0.0610718050668834,Associated Reformed Presbyterian
2024,1994,30,0.0610718050668834,Pentecostal Church of God
2024,1994,30,0.0610718050668834,Christian Church
2024,1965,59,0.0220801258373266,Southern Baptist
2024,1960,64,1.04629444567875,United Methodist
2024,1960,64,1.04629444567875,ELCA
2024,1936,88,0.0785147084631983,United Methodist
2024,1936,88,0.0785147084631983,PCUSA
2024,1953,71,0.721707987781327,Church of England
2024,1964,60,1.07948645631757,Gen. Assoc. of Reg. Bapt.
2024,1950,74,0.986575745140216,Southern Baptist
2024,1950,74,0.986575745140216,Community Church
2024,1950,74,0.986575745140216,Church of God Cleveland TN
2024,1979,45,0.464696219848318,Disciples of Christ
2024,1954,70,0.0768948699797706,Southern Baptist
2024,1954,70,0.0768948699797706,United Methodist
2024,1954,70,0.0768948699797706,Community Church
2024,1972,52,0.206263057060027,United Methodist
2024,1957,67,1.1730801049932,PCUSA
2024,1966,58,1.29500742792578,Community Church
2024,1998,26,0.349573452207068,Pentecostal Church of God
2024,1956,68,1.0328849712751,Southern Baptist
2024,1956,68,1.0328849712751,United Methodist
2024,1956,68,1.0328849712751,Interdenominational
2024,1956,68,1.0328849712751,PCUSA
2024,1945,79,0.868395754505614,Other Methodist
2024,1953,71,1.25269939572053,Independent Baptist
2024,1953,71,1.25269939572053,Nondenom Fundamentalist
2024,1953,71,1.25269939572053,Lutheran - Missouri Synod
2024,1945,79,0.62313646341882,Other Lutheran
2024,1966,58,1.05288187858741,Other Nondenom
2024,1947,77,0.915536615801886,United Methodist
2024,1957,67,1.36239364606907,Nondenom Evangelical
2024,1957,67,1.36239364606907,Church of Christ
2024,1957,67,1.36239364606907,United Church of Christ
2024,1976,48,1.68031385762546,Community Church
2024,1976,48,1.68031385762546,Church of Christ
2024,1962,62,0.332751650789853,United Methodist
2024,1954,70,0.434224802697013,Southern Baptist
2024,1971,53,0.184628311658536,Other Baptist
2024,1961,63,0.701210840338113,Independent Baptist
2024,1964,60,0.250688653489867,Southern Baptist
2024,1949,75,0.560069300719415,Other Methodist
2024,1980,44,0.968244840109836,Free Will Baptist
2024,1983,41,0.083596282337735,Other Baptist
2024,1983,41,0.083596282337735,Other Christian Church
2024,1969,55,0.0923436008976321,Other Nondenom
2024,1938,86,1.13129435865124,United Methodist
2024,1958,66,5.37797666434713,ELCA
2024,1998,26,0.238609917966117,Other Christian Church
2024,1978,46,0.0209263566382243,Other Nondenom
2024,1978,46,0.0209263566382243,Other Lutheran
2024,1955,69,1.31698635645173,United Church of Christ
2024,1999,25,0.423397700364165,Church of God in Christ
2024,1999,25,0.423397700364165,Disciples of Christ
2024,1957,67,1.91245041723638,Assemblies of God
2024,1961,63,1.23198643794354,Other Baptist
2024,1961,63,1.23198643794354,Other Nondenom
2024,1951,73,0.816843872053965,Other Lutheran
2024,2003,21,7.2725604266001e-4,Other Baptist
2024,1962,62,1.1903317001558,Church of England
2024,1962,62,0.718255394820047,Other Baptist
2024,1955,69,0.0352109043252715,Nondenom Evangelical
2024,1963,61,1.04942201610739,United Methodist
2024,1948,76,0.53254955089332,PCA
2024,1963,61,0.710080407352499,Other Christian Church
2024,1948,76,0.728070476798053,Other Nondenom
2024,1994,30,0.0706032570673748,Community Church
2024,1967,57,0.902522233452856,Other Baptist
2024,1964,60,0.0827914334276869,Other Baptist
2024,1964,60,0.0827914334276869,Community Church
2024,1964,60,0.0827914334276869,Assemblies of God
2024,1966,58,0.169037548071293,Gen. Assoc. of Reg. Bapt.
2024,1962,62,0.71044889505864794,Independent Baptist
2024,1962,62,0.71044889505864794,Nondenom Charismatic
2024,1962,62,0.71044889505864794,Assemblies of God
2024,1964,60,1.27302041524807,United Methodist
2024,1943,81,1.34620016291185,United Methodist
2024,1943,81,1.34620016291185,PCUSA
2024,1962,62,0.823092856682626,United Methodist
2024,1956,68,0.624776081449142,United Methodist
2024,1967,57,0.562451985751799,United Methodist
2024,1956,68,1.86423003575985,Independent Baptist
2024,1956,68,1.86423003575985,Nondenom Evangelical
2024,1956,68,1.86423003575985,Other Lutheran
2024,1956,68,1.86423003575985,Other Pentecostal
2024,1948,76,1.1515801042321,Lutheran - Missouri Synod
2024,1953,71,1.23857650345657,United Methodist
2024,1977,47,0.604354201033133,Community Church
2024,1977,47,0.604354201033133,PCUSA
2024,1958,66,1.1211458454993,Other Baptist
2024,1942,82,0.414538008901934,Southern Baptist
2024,1951,73,0.375940385267939,Southern Baptist
2024,1955,69,0.853852240514575,Baptist Miss. Association
2024,1940,84,0.0732077115163645,Other Presbyterian
2024,1980,44,0.686705112908534,Other Baptist
2024,1980,44,0.686705112908534,Other Nondenom
2024,1953,71,0.422371408873716,Independent Baptist
2024,1957,67,0.79545143702439,Nondenom Evangelical
2024,1944,80,0.598987440988852,Lutheran - Missouri Synod
2024,1999,25,0.435725239017478,Nondenom Evangelical
2024,1985,39,0.718453607561145,Independent Baptist
2024,1995,29,0.0617495678974146,TEC
2024,2000,24,1.55527781203884,Church of Christ
2024,1941,83,1.28315622194483,Church of Christ
2024,1978,46,0.786209939990442,PCUSA
2024,1966,58,0.806089106243773,Lutheran - Wisconsin Synod
2024,1952,72,0.661571201600848,Other Baptist
2024,1952,72,0.661571201600848,Other Lutheran
2024,1977,47,0.089345306702337,Nondenom Evangelical
2024,1965,59,0.190490473959805,PCA
2024,1951,73,0.397048302145243,Seventh Day Adventist
2024,1952,72,0.388445889523957,Baptist General Conference
2024,1975,49,0.0409945076456747,Other Pentecostal
2024,1953,71,0.579009360302092,Lutheran - Missouri Synod
2024,2000,24,0.952689338553444,Other Pentecostal
2024,1944,80,0.0361751031923247,United Methodist
2024,1944,80,0.0361751031923247,Interdenominational
2024,1944,80,0.0361751031923247,Other Presbyterian
2024,1944,80,0.0361751031923247,United Church of Christ
2024,1939,85,0.912276825529309,Other Episcopal
2024,1939,85,1.45056966399734,Other Methodist
2024,1976,48,0.820170611299826,Other Baptist
2024,1959,65,1.04161885712367,PCUSA
2024,1929,95,0.614139462534067,United Methodist
2024,1956,68,1.37896924247309,Other Nondenom
2024,1995,29,0.673756981246783,Other Pentecostal
2024,1996,28,0.35965281378314,Church of Christ
2024,1953,71,0.0164566347968545,Other Nondenom
2024,1953,71,0.531278559917475,Other Methodist
2024,1953,71,0.531278559917475,Interdenominational
2024,1953,71,0.531278559917475,Lutheran - Missouri Synod
2024,1953,71,0.531278559917475,TEC
2024,1953,71,0.531278559917475,Church of Christ
2024,1998,26,0.0775678463463032,Other Pentecostal
2024,1939,85,0.580291078504761,United Methodist
2024,1957,67,0.26497390455395903,United Methodist
2024,1949,75,0.654606371427811,United Methodist
2024,1953,71,1.22307669353171,Gen. Assoc. of Reg. Bapt.
2024,1957,67,1.00662518327384,Independent Baptist
2024,1957,67,1.00662518327384,Free Methodist
2024,1976,48,0.440200239504893,Nondenom Evangelical
2024,1948,76,0.0809042637358404,Free Will Baptist
2024,1975,49,1.38810639059042,Independent Baptist
2024,1958,66,0.167368092967972,PCUSA
2024,2006,18,9.62712811352634,Pentecostal Holiness Church
2024,1970,54,1.59607409050721,ABCUSA
2024,1952,72,1.56977604549858,ELCA
2024,1968,56,0.0453729187577669,Other Lutheran
2024,1962,62,2.18593711014689,Nondenom Evangelical
2024,1944,80,0.262750359977747,TEC
2024,1950,74,0.969527641178881,Church of Christ
2024,1950,74,0.969527641178881,United Church of Christ
2024,1950,74,0.969527641178881,Other Reformed
2024,1964,60,0.946228588610363,ELCA
2024,1967,57,0.380382009150073,Other Methodist
2024,1965,59,0.832143642905451,United Methodist
2024,1965,59,0.832143642905451,PCA
2024,1965,59,0.832143642905451,Other Reformed
2024,1953,71,0.0344048108293206,Southern Baptist
2024,1969,55,0.882459926962654,Lutheran - Missouri Synod
2024,1953,71,0.189848222142835,United Methodist
2024,1970,54,1.48091890635179,Free Will Baptist
2024,1976,48,1.94945550609624,Pentecostal Church of God
2024,1999,25,1.05956705768486,Independent Baptist
2024,1987,37,0.0740954509203009,PCUSA
2024,1962,62,0.66799164694405,Southern Baptist
2024,1948,76,0.695361792208255,Lutheran - Missouri Synod
2024,1996,28,2.99323811544402,United Methodist
2024,1963,61,0.269007984758999,Natl. Baptist Convention
2024,1997,27,2.07630158752456,Independent Baptist
2024,1976,48,1.0382820151328,Independent Baptist
2024,1954,70,0.583771213826783,Southern Baptist
2024,1987,37,0.32789913755719,United Methodist
2024,1970,54,3.95186645946746,ELCA
2024,1961,63,0.203937796139825,Other Nondenom
2024,1961,63,0.203937796139825,Christian Church
2024,1967,57,1.26805837768276,United Methodist
2024,1984,40,3.0655010369429,Gen. Assoc. of Reg. Bapt.
2024,1984,40,3.0655010369429,Nondenom Evangelical
2024,1961,63,1.58872930629852,Lutheran - Missouri Synod
2024,1965,59,0.492599042688239,Southern Baptist
2024,1957,67,0.539751695440604,Other Nondenom
2024,1979,45,0.0884532258111888,ELCA
2024,1994,30,1.27184544536573,PCA
2024,1998,26,4.9560423100015,Church of God in Christ
2024,1998,26,4.9560423100015,Church of Christ
2024,1997,27,0.131129874728486,Pentecostal Church of God
2024,2001,23,0.156093576939551,Southern Baptist
2024,1962,62,0.201323833927701,Nondenom Fundamentalist
2024,1966,58,0.297722962747377,Independent Baptist
2024,1968,56,1.06441961043166,Southern Baptist
2024,2006,18,0.009334218924021,Independent Baptist
2024,1956,68,0.608706597801334,Community Church
2024,1948,76,0.0520153912668083,United Methodist
2024,1985,39,1.17854190908722,TEC
2024,1985,39,1.17854190908722,United Church of Christ
2024,1940,84,0.0402327874041111,United Church of Christ
2024,1987,37,1.57047776677835,Independent Baptist
2024,1968,56,1.16710915167786,Southern Baptist
2024,1968,56,1.16710915167786,Community Church
2024,1963,61,3.10426343221811,Nondenom Evangelical
2024,1980,44,0.0667202574896634,Other Nondenom
2024,1995,29,3.12891593213805,Nondenom Charismatic
2024,1999,25,4.27107720251476,Church of Christ
2024,2006,18,0.52280399790216,Southern Baptist
2024,1947,77,0.374409649918005,United Methodist
2024,1954,70,0.311074156739379,Lutheran - Missouri Synod
2024,1975,49,0.896901716130836,Nondenom Evangelical
2024,1974,50,0.601310148938392,Disciples of Christ
2024,1963,61,1.48955329550402,Other Nondenom
2024,1963,61,1.48955329550402,Other Pentecostal
2024,1992,32,0.243911552885167,Other Methodist
2024,2001,23,1.72138640688883,Baptist Miss. Association
2024,1947,77,1.0328849712751,Church of Christ
2024,1947,77,1.0328849712751,Conservative Cong. Christian
2024,1980,44,1.85992316310121,Lutheran - Missouri Synod
2024,1949,75,0.0784935529678672,United Methodist
2024,1955,69,0.0513975185257355,Nondenom Evangelical
2024,1970,54,2.55624848002552,Southern Baptist
2024,1939,85,1.05420364085464,Southern Baptist
2024,2001,23,13.6128513346066,Church of Christ
2024,1995,29,0.552270969899946,TEC
2024,1952,72,0.648977184142956,Southern Baptist
2024,1957,67,0.818165761572291,Lutheran - Missouri Synod
2024,1958,66,0.944619241902015,Other Baptist
2024,1958,66,0.944619241902015,Reformed Church in America
2024,1965,59,0.176512977960611,Southern Baptist
2024,1964,60,0.966255689410257,Southern Baptist
2024,2001,23,0.0584580080604006,Southern Baptist
2024,2006,18,6.5116739388165e-4,Community Church
2024,1957,67,0.490329777930975,Other Nondenom
2024,1939,85,0.342375548581006,United Church of Christ
2024,1966,58,0.287247549944968,Other Methodist
2024,1998,26,0.0273672275893064,United Methodist
2024,1995,29,0.279651595477859,Other Presbyterian
2024,1971,53,1.05298687943131,Southern Baptist
2024,1996,28,0.146736949116399,Other Baptist
2024,2004,20,0.043621221910112,Community Church
2024,1943,81,1.12900380013926,Southern Baptist
2024,1957,67,0.924752165563174,ELCA
2024,1946,78,1.25963438094887,Southern Baptist
2024,2004,20,4.9886522816933,Church of Christ
2024,2000,24,0.0185797465532616,United Church of Christ
2024,1947,77,0.257133058306402,Lutheran - Missouri Synod
2024,1948,76,1.31394059984283,Other Nondenom
2024,1999,25,0.597156531702969,Progressive Baptist Convention
2024,2001,23,2.99113317760332,Other Pentecostal
2024,1962,62,2.6658746470329e-4,United Church of Christ
2024,2003,21,0.07077581051352,Other Baptist
2024,1960,64,0.716810444660112,United Methodist
2024,1948,76,1.01607641102269,Nondenom Evangelical
2024,1948,76,1.01607641102269,ELCA
2024,1957,67,1.00847108796371,ELCA
2024,1958,66,2.96587880853504,Southern Baptist
2024,2002,22,5.67092847879835,Independent Baptist
2024,2000,24,0.0182561100266474,Natl. Baptist Convention
2024,1977,47,0.379988446452898,Southern Baptist
2024,1958,66,0.72501638206026,Nondenom Evangelical
2024,2005,19,0.188039484070175,PCUSA
2024,1995,29,0.011072670501749,Other Nondenom
2024,1995,29,0.011072670501749,Seventh Day Adventist
2024,1944,80,0.151959108764143,Independent Baptist
2024,1945,79,0.805360637537348,Other Methodist
2024,1958,66,1.32028408739231,Lutheran - Missouri Synod
2024,1958,66,1.32028408739231,Disciples of Christ
2024,1953,71,0.172066971284339,Disciples of Christ
2024,1976,48,2.80337089325792,Southern Baptist
2024,1963,61,0.85371256624442,Other Nondenom
2024,1960,64,1.14649960359241,Lutheran - Missouri Synod
2024,1999,25,0.154582702567423,United Church of Christ
2024,1963,61,1.45140991144712,Independent Baptist
2024,1964,60,8.68465997121796,Nondenom Evangelical
2024,1954,70,0.546261213416007,Southern Baptist
2024,1959,65,0.22218145733442,Community Church
2024,2004,20,1.26635781295316,Southern Baptist
2024,1963,61,2.79307982922385,United Church of Christ
2024,1963,61,2.58250808048931,Other Pentecostal
2024,1998,26,1.85075021899012,ABCUSA
2024,1961,63,0.214411684388195,United Methodist
2024,1954,70,0.448014027342886,Lutheran - Missouri Synod
2024,1955,69,1.41470423069431,Other Nondenom
2024,1979,45,0.030760903672683,United Methodist
2024,1979,45,0.030760903672683,Community Church
2024,1990,34,3.08159305695904,Independent Baptist
2024,1990,34,3.08159305695904,Community Church
2024,1993,31,0.695650295590737,Community Church
2024,1985,39,0.716615200374733,Other Baptist
2024,1996,28,0.35786537178251,Disciples of Christ
2024,1956,68,0.851042496095518,Pentecostal Church of God
2024,1973,51,0.918767521038294,Church of God Cleveland TN
2024,1956,68,0.443908964909672,Nondenom Evangelical
2024,1948,76,1.45229007183901,Other Cong.
2024,1953,71,0.0337892955384276,Lutheran - Missouri Synod
2024,1954,70,0.773581257236112,Free Methodist
2024,1953,71,0.872648917074363,Southern Baptist
2024,1971,53,0.485928153311102,Gen. Assoc. of Reg. Bapt.
2024,1971,53,0.485928153311102,Church of Christ
2024,1996,28,3.89539121935002,Southern Baptist
2024,1959,65,0.172066971284339,PCA
2024,1949,75,1.01448797176779,Church of Christ
2024,1967,57,0.214162666945967,Other Baptist
2024,1987,37,0.627816815614148,Other Baptist
2024,1954,70,0.13988935894078,Other Nondenom
2024,1954,70,0.13988935894078,Church of England
2024,1998,26,0.74483853038287,Other Baptist
2024,2000,24,0.974554447368917,Southern Baptist
2024,1958,66,0.0317490362415926,Nondenom Charismatic
2024,1975,49,0.0191272840179657,Southern Baptist
2024,1965,59,0.875751038123852,Southern Baptist
2024,1965,59,0.875751038123852,Nondenom Evangelical
2024,1979,45,0.00259043412600175,Pentecostal Church of God
2024,1954,70,13.6128513346066,Gen. Assoc. of Reg. Bapt.
2024,2004,20,1.61531035390239,Other Pentecostal
2024,1967,57,1.14649960359241,PCUSA
2024,1950,74,0.864359234972882,Baptist Miss. Association
2024,1955,69,3.49468681641981,Independent Baptist
2024,1954,70,0.634269097974619,Other Nondenom
2024,1985,39,3.90407903355562,ABCUSA
2024,1945,79,1.63864487117106,United Methodist
2024,1951,73,2.0932213252714,Other Nondenom
2024,1951,73,2.0932213252714,Evangelical Presbyterian
2024,1946,78,0.0647496674270408,African Methodist Episcopal
2024,1946,78,0.0647496674270408,Other Episcopal
2024,1967,57,0.285545205503307,Community Church
2024,1981,43,1.33419764097076,ELCA
2024,1986,38,3.58875918473474,United Church of Christ
2024,1954,70,0.868653323490307,African Methodist Episcopal
2024,1954,70,0.868653323490307,PCUSA
2024,1994,30,0.0482556196077302,Independent Baptist
2024,1948,76,0.018646895833609,Southern Baptist
2024,1971,53,0.76583369843501,ELCA
2024,1964,60,0.504470351683976,Other Baptist
2024,1975,49,0.366645565027555,Free Will Baptist
2024,1975,49,0.366645565027555,Other Lutheran
2024,1979,45,0.171830069266317,ABCUSA
2024,1978,46,0.0417563080350978,United Methodist
2024,1978,46,0.0417563080350978,Community Church
2024,2002,22,0.519399434769853,Community Church
2024,1946,78,0.72481632077162,Other Baptist
2024,1998,26,0.135652610428977,Gen. Assoc. of Reg. Bapt.
2024,1998,26,0.135652610428977,Other Pentecostal
2024,1956,68,0.65777348105031,United Methodist
2024,1946,78,0.00875276253153468,PCUSA
2024,1964,60,1.03253309980641,United Methodist
2024,1964,60,1.03253309980641,Christian Church
2024,1938,86,1.54454497200156,PCUSA
2024,1955,69,1.11429571335525,Gen. Assoc. of Reg. Bapt.
2024,1947,77,1.12027916712868,Lutheran - Missouri Synod
2024,1961,63,0.0188404726809641,Progressive Baptist Convention
2024,1997,27,0.346078508306337,Other Baptist
2024,1971,53,0.00753484316183314,ABCUSA
2024,1949,75,2.0391867870001,Nondenom Evangelical
2024,1968,56,0.940027681797914,Disciples of Christ
2024,1960,64,2.36670872823588,Christian Church
2024,1961,63,0.5982577613019,Independent Baptist
2024,1951,73,0.976698177425446,Southern Baptist
2024,1951,73,0.976698177425446,Lutheran - Missouri Synod
2024,2006,18,1.39018816616121,Other Nondenom
2024,1974,50,0.0117221977917656,Gen. Assoc. of Reg. Bapt.
2024,1985,39,0.61107950584427,ELCA
2024,1996,28,3.8925927056677,Seventh Day Adventist
2024,1960,64,1.85226953066671,Lutheran - Missouri Synod
2024,1940,84,0.159550844068647,United Methodist
2024,1977,47,1.2822567826377,Independent Baptist
2024,2002,22,9.1398550409441,Other Pentecostal
2024,1962,62,0.376608985878349,Southern Baptist
2024,1952,72,1.23567339002064,Other Lutheran
2024,1980,44,2.12516375618574,Nondenom Evangelical
2024,1943,81,0.0948662082875128,Other Baptist
2024,1978,46,0.451501908112337,Other Nondenom
2024,1959,65,1.0173116075516,TEC
2024,1955,69,0.47599944782455,PCUSA
2024,1941,83,0.485789998342926,TEC
2024,1986,38,0.138063494741016,Christian Church
2024,2000,24,0.0798044791030878,Other Nondenom
2024,1984,40,0.197851372868362,United Methodist
2024,1941,83,0.0804552120283889,Lutheran - Missouri Synod
2024,1979,45,0.0328056811093218,Independent Baptist
2024,1996,28,1.22146402902479,Nondenom Fundamentalist
2024,1996,28,1.22146402902479,Church of Christ
2024,1967,57,1.29439638568023,Other Nondenom
2024,1947,77,1.0006474037037,United Methodist
2024,1953,71,0.531960902138501,Lutheran - Wisconsin Synod
2024,1960,64,0.808788401665104,Nondenom Fundamentalist
2024,1961,63,0.695650134716774,Other Nondenom
2024,1982,42,5.03786065206245,Community Church
2024,1958,66,1.17010595959492,Nondenom Evangelical
2024,1988,36,0.246131456914843,Pentecostal Holiness Church
2024,1948,76,0.721707987781327,PCUSA
2024,1947,77,0.843569573218093,Southern Baptist
2024,1999,25,0.0668248772764254,Independent Baptist
2024,1956,68,1.13652097204027,Other Lutheran
2024,1981,43,0.162438106403629,Southern Baptist
2024,1998,26,1.52532864151043,Disciples of Christ
2024,1967,57,1.70540282885227,Southern Baptist
2024,1968,56,0.0777958369876391,Other Nondenom
2024,1968,56,0.0777958369876391,Other Christian Church
2024,1999,25,0.793771247282575,TEC
2024,1955,69,0.648465359376679,Southern Baptist
2024,1955,69,0.648465359376679,Pentecostal Church of God
2024,1949,75,1.01448797176779,Other Methodist
2024,1949,75,1.01448797176779,Nondenom Evangelical
2024,1987,37,0.543055110503742,Free Will Baptist
2024,1944,80,0.984934299238362,Gen. Assoc. of Reg. Bapt.
2024,1944,80,0.984934299238362,Nondenom Evangelical
2024,1944,80,0.984934299238362,Evangelical Presbyterian
2024,1941,83,1.13675024017905,Nondenom Evangelical
2024,1977,47,1.30045727603692,Community Church
2024,1996,28,4.9962463905568,Southern Baptist
2024,2005,19,5.09268489064532,United Methodist
2024,1955,69,0.268516561857572,Other Lutheran
2024,1957,67,1.26385897178802,Progressive Baptist Convention
2024,1995,29,3.75847793697458,Independent Baptist
2024,1997,27,0.0944201241137079,Nondenom Evangelical
2024,1959,65,0.951632144348135,Gen. Assoc. of Reg. Bapt.
2024,1957,67,1.11110777439058,United Methodist
2024,1957,67,1.11110777439058,Nondenom Evangelical
2024,1957,67,1.11110777439058,Assemblies of God
2024,1969,55,0.757704186469991,Southern Baptist
2024,1958,66,0.417542172504876,Community Church
2024,1958,66,0.417542172504876,Church of Christ
2024,1950,74,0.15328149746019,Southern Baptist
2024,1981,43,0.0321416089399297,Other Methodist
2024,1984,40,3.04263839719306,Nondenom Evangelical
2024,1963,61,0.364285720150105,Baptist Miss. Association
2024,1949,75,0.912220503870536,PCUSA
2024,1942,82,1.69087486572569,Other Nondenom
2024,1942,82,1.69087486572569,PCUSA
2024,2001,23,0.409969098997145,Other Methodist
2024,2005,19,0.0420751211540488,ELCA
2024,1955,69,0.454574496170121,Southern Baptist
2024,1955,69,0.454574496170121,ELCA
2024,2000,24,0.637798124065297,Other Pentecostal
2024,1953,71,2.68700305472374,Community Church
2024,1996,28,1.01616047089821,Nondenom Evangelical
2024,1995,29,0.560827412435734,Community Church
2024,2002,22,0.0239802868947782,Independent Baptist
2024,2002,22,0.046689290986299,TEC
2024,1958,66,0.0442948243520695,ABCUSA
2024,1972,52,0.408726270356563,ELCA
2024,1958,66,1.00183677863429,United Methodist
2024,1953,71,1.08196973038007,Southern Baptist
2024,1953,71,1.08196973038007,United Methodist
