year,birthyr,weight,baptist,methodist,nondenom,lutheran,presbyterian,pentecostal,episcopal,christian,congregational,holiness,reformed,adventist
2024,1952,2.43733369352227,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.302735718217366,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
2024,1946,1.04161885712367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,1.23567339002064,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,0.309911139098013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1995,2.14108921174346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.99501637439809,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,1.40614989683544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.632093544732814,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1962,0.302773191957723,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1947,1.06317902681866,NA,1,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
2024,1948,0.357156196065526,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,0.28270462860761,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1998,0.635303514356253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1962,1.54226819687573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,0.29768043680085,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1991,2.51697429264616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1954,0.892483925230668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1996,0.333800029331045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1946,0.566941616366359,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.9455640038719,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.221160232537143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.531960902138501,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.447738936885926,9,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA
2024,1957,0.113299392770794,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA
2024,1966,0.458485825995308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1990,0.128505290967183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1938,0.422743654208791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1995,4.33684461934231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,1.00896810056833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1977,0.0855212955963336,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1965,0.81790181274369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1993,4.36222395367943,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2024,1972,0.388567391458903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,0.90983129601412,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1985,0.238511494205825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,1.795874753981,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,1.162162771543,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,4.53097277565657,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.827216190601977,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
2024,1970,0.522915894513022,NA,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,1.25207005309715,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1970,0.535697270928068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1958,0.447711246145039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,7.88395537268099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,2.02339550642231,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1947,1.07489353137031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2003,0.137148283799167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,1.31394059984283,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2024,1945,0.53081335816569,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1954,1.91184983171985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1976,1.39529134064527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2000,4.27013197640619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.818165761572291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,1.27417519417996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1962,0.150456040053086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1943,0.174561330487423,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2024,1989,0.274144442815619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.46366115955249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1958,0.327033164517003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.213606347804142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.443880305710538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,1.46248556098672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1971,0.600485559694347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,0.664354042614514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,1.04581161394168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1990,1.9856326017214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1954,0.215065838921608,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1995,0.195669111346742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.977339041808402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,3.07064870954379,NA,NA,1,NA,NA,NA,NA,90,NA,NA,NA,NA
2024,1944,0.359845425303189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1970,1.03253309980641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.0163542876687146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1962,0.353639242585522,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.413774505741663,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.628883127887518,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1938,0.20828321637187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1974,0.507671655650959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1960,0.21275625063445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1933,0.884386626410294,NA,NA,5,NA,90,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.87477962000071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,0.851226267653146,90,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.593250593765339,NA,NA,90,NA,90,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.949189488726989,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1980,1.23688227878951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1938,0.8695140344474,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
2024,2005,3.17338022400506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1961,0.654221080197806,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1967,0.579269272179913,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1970,0.260836129174864,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,1.22201458066978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,1.4935584405956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1943,0.568371470824429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1946,0.743273820090712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1976,2.85945839429029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1974,0.201323833927701,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1972,0.818854371092081,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2024,1958,1.02746568470473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1954,0.514676198025542,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.516123659402192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1977,0.344927279812516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1970,0.39783425688984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1966,1.37649970132526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1962,1.6237798112462,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1944,0.912456180911512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1947,0.00531055618784068,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
2024,1998,0.125452517438225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1973,0.302563607250828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.737273170308225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1991,0.919665602871041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1984,0.329440039904218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.964640553828065,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,1.41838447593155,NA,NA,NA,NA,NA,NA,1,NA,90,NA,NA,NA
2024,1950,1.44844322685969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1985,0.484895385580862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.634713856285831,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
2024,1969,0.331228800977311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1983,1.48877637590089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1987,0.425307907853683,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1960,1.27484836038807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1988,0.608129011429268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1939,1.18010654600044,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA
2024,1966,0.311735312276313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2002,1.84427089639036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.55895323983912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,1.31753332829342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1980,2.17390255216396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1964,0.325059842306884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,2.09015280421112,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1969,13.1841712680944,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA
2024,1974,2.49100843572552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.113484112664225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1978,0.00600069687910458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,0.0210313910981441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.470011685363806,NA,NA,5,2,NA,NA,NA,90,NA,NA,NA,NA
2024,1961,1.63640934649917,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1975,0.52325661793178,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1977,4.27958465443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.58757909189813,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1960,0.460421643523124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,1.4935584405956,1,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1968,0.00968069732643604,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.773606590557835,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
2024,1966,1.11044209056361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.836160274849421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1946,0.0244006063952789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1967,0.847381002894438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,1.12568090191942,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1996,0.0596752062515575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1960,0.141325705433728,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
2024,1973,1.56427799519548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.891791547865135,NA,NA,90,NA,NA,NA,NA,3,NA,NA,NA,NA
2024,2001,0.425284536351003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,0.281314828502783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.105734908823025,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.669015209121672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1966,0.81762961569497,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1997,0.621918143941113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1988,0.0386315197894035,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,1.55053991938887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1950,0.95948595916517,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
2024,1990,1.85276574140583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1945,1.03501265689344,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1944,1.25926204582368,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.211286351309096,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,1.11378413999029,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
2024,1972,0.0143858160671516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.693905249357612,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.425588825164911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.0732930840968282,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,1.51390460761271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1944,1.24660000878587,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.337996581903999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1958,0.95541803260425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1958,0.845731765656779,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,2.64804724802982,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.258068592215026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1987,0.198794820037024,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1960,0.394933380217014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,3.01724555291523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2002,0.0183417138141214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1968,0.347029568211525,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.880019319632563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1976,0.468528907525582,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,1.27417519417996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.632093544732814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1963,0.191447833013413,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1973,0.214442182710078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1948,1.11790224886922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1978,2.27036737394153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.121345712660413,9,NA,NA,NA,NA,NA,NA,NA,NA,90,90,90
2024,1997,0.148423433543831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1983,0.941363229766468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.745150550359842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.0836288501848553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2024,1967,1.62873893789828,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1981,0.495912983157163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.563821068586378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1935,0.0085080185246276,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,1.24578860973946,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1977,0.916258456585957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1966,1.11236043545227,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1968,0.00402788583130536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.701572297079563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,1.22344794508767,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1967,0.0349782267032677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1965,1.08134949147278,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1954,0.0590194016921191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1947,1.49303120528151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,1.0328849712751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1973,0.0903175025535774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.248605649986056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1987,1.18267601686422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1995,1.39685674099065,NA,NA,NA,NA,NA,NA,NA,2,90,NA,NA,NA
2024,1951,1.44844322685969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,0.766573824529662,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1945,1.2508960668734,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2001,0.654060032823553,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2024,1959,4.12503783575628,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1953,0.34634945012958,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
2024,1974,1.17818976746137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,1.54048863219885,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1980,0.853574102794988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1970,3.15944226980441,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1985,1.29830403038506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1994,2.64929861638013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1983,0.323959936701552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1964,1.06617548173365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,1.0936945056169,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1985,0.00399058939735642,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1969,0.169966370529083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1978,0.581501123586969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1947,0.454654241045899,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,0.58972217728562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1958,0.308577728503986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,0.203538576624857,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1941,0.648977184142956,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1951,0.808416237986113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,0.232762534715836,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2024,1985,0.0306744394729692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1955,0.533500300964631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1956,1.51390460761271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1968,1.09953519873066,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.783644720968462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1999,3.40403997509815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1992,0.547913613043915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1990,0.335133603340085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1985,0.871944121791699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,1.08477974828964,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1981,0.705353597663733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1997,0.923549286252496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1981,0.776210307226904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1970,0.615654309440071,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1995,0.161197437508202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1942,1.40388889570866,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1944,0.933525644815341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1943,0.443880305710538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,0.254254039163099,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1967,0.405578109528063,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
2024,1952,0.575326907662083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1949,0.424069025632386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1958,2.16682375751099,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1968,0.0675837704611394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1972,1.51809752520024,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2024,1959,0.881544428009132,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2024,1957,0.787237407282676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1941,0.502286382327561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1959,0.749922265188709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.481536654352563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1966,0.069160271641018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1974,13.7804942888017,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1985,0.45895780643388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1944,0.700306713656529,90,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1960,0.0267650429313973,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1948,0.470282274921172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2024,1941,0.686883380876762,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2024,1984,3.22801733342739,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1999,0.0442580967111162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1957,0.753151963774088,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1952,1.23892773579942,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
